time_sec,raw_deg
1783235099.004629,30.09
1783235099.0146391,30.09
1783235099.0245624,30.09
1783235099.0346437,30.09
1783235099.0446143,30.09
1783235099.0545602,30.09
1783235099.0645745,30.09
1783235099.0802846,30.09
1783235099.0874166,30.09
1783235099.0945926,30.09
1783235099.104773,30.09
1783235099.1146,30.09
1783235099.124727,30.09
1783235099.1347322,30.09
1783235099.1446595,30.09
1783235099.1547232,30.09
1783235099.164591,30.09
1783235099.1745443,30.09
1783235099.1845133,30.09
1783235099.1945958,30.09
1783235099.204582,30.09
1783235099.214611,30.09
1783235099.2246392,30.09
1783235099.234582,30.09
1783235099.2446034,30.09
1783235099.254606,30.09
1783235099.2645924,30.09
1783235099.2746081,30.09
1783235099.2846239,30.09
1783235099.2945883,30.09
1783235099.3102667,30.09
1783235099.314788,30.09
1783235099.3243916,30.09
1783235099.3344197,30.09
1783235099.3443892,30.09
1783235099.3543482,30.09
1783235099.364492,30.09
1783235099.3744822,30.09
1783235099.3845265,30.09
1783235099.3945408,30.09
1783235099.4046288,30.09
1783235099.4144866,30.09
1783235099.424507,30.09
1783235099.4345975,30.09
1783235099.4444923,30.09
1783235099.4544284,30.09
1783235099.4644694,30.09
1783235099.4744408,30.09
1783235099.4844854,30.09
1783235099.4945762,30.09
1783235099.5046122,30.09
1783235099.5146976,30.09
1783235099.5246015,30.09
1783235099.5344756,30.09
1783235099.5503504,30.09
1783235099.5602741,30.09
1783235099.5646033,30.09
1783235099.5746179,30.09
1783235099.5846028,30.09
1783235099.5945826,30.09
1783235099.6046047,30.09
1783235099.6146104,30.09
1783235099.6246543,30.09
1783235099.6347384,30.09
1783235099.6447184,30.09
1783235099.6546645,30.09
1783235099.6644578,30.09
1783235099.6745474,30.09
1783235099.6844819,30.09
1783235099.6944666,30.09
1783235099.7045023,30.09
1783235099.7144759,30.09
1783235099.7244728,30.09
1783235099.7346334,30.09
1783235099.7444727,30.09
1783235099.7544441,30.09
1783235099.7645059,30.09
1783235099.7801752,30.09
1783235099.7845037,30.09
1783235099.7944689,30.09
1783235099.8044763,30.09
1783235099.8144689,30.09
1783235099.824472,30.09
1783235099.8345172,30.09
1783235099.8445313,30.09
1783235099.8545108,30.09
1783235099.8645544,30.09
1783235099.874582,30.09
1783235099.8847098,30.09
1783235099.894582,30.09
1783235099.904667,30.09
1783235099.9146743,30.09
1783235099.9245179,30.09
1783235099.9345472,30.09
1783235099.944586,30.1
1783235099.954573,30.11
1783235099.9645832,30.12
1783235099.9745016,30.16
1783235099.990156,30.27
1783235099.994477,30.330000000000002
1783235100.01025,30.36
1783235100.0147402,30.39
1783235100.0246224,30.44
1783235100.0345142,30.51
1783235100.0445242,30.66
1783235100.0544877,30.830000000000002
1783235100.0645015,31.0
1783235100.0744624,31.25
1783235100.0845287,31.55
1783235100.094597,31.82
1783235100.1045072,32.15
1783235100.1146095,32.480000000000004
1783235100.12461,32.82
1783235100.1347146,33.19
1783235100.1505442,33.53
1783235100.1546,33.9
1783235100.164524,34.25
1783235100.1745355,34.64
1783235100.1846182,34.980000000000004
1783235100.1945114,35.38
1783235100.2044885,35.71
1783235100.2146924,36.09
1783235100.224507,36.42
1783235100.23456,36.78
1783235100.2445085,37.12
1783235100.254528,37.44
1783235100.2645383,37.78
1783235100.2745392,38.08
1783235100.2845452,38.45
1783235100.2946777,38.77
1783235100.3045506,39.17
1783235100.3146725,39.53
1783235100.3246293,39.99
1783235100.3346498,40.39
1783235100.3446536,40.86
1783235100.3545744,41.28
1783235100.3646405,41.730000000000004
1783235100.3746574,42.18
1783235100.3846247,42.6
1783235100.3945727,43.04
1783235100.4046788,43.43
1783235100.4145405,43.86
1783235100.4245257,44.26
1783235100.4345338,44.71
1783235100.4445055,45.15
1783235100.4545264,45.61
1783235100.4701722,46.09
1783235100.474536,46.550000000000004
1783235100.484716,47.050000000000004
1783235100.4945998,47.5
1783235100.5046005,47.980000000000004
1783235100.5146294,48.44
1783235100.5246284,48.89
1783235100.5347233,49.38
1783235100.5446515,49.86
1783235100.5546854,50.370000000000005
1783235100.5645905,50.92
1783235100.5746589,51.45
1783235100.5847394,52.0
1783235100.5946188,52.56
1783235100.6046157,53.09
1783235100.61451,53.63
1783235100.6245832,54.160000000000004
1783235100.634677,54.72
1783235100.6446142,55.28
1783235100.654645,55.870000000000005
1783235100.6645484,56.480000000000004
1783235100.6745806,57.07
1783235100.6845772,57.65
1783235100.6945658,58.22
1783235100.7045321,58.79
1783235100.720186,59.33
1783235100.7245665,59.870000000000005
1783235100.734524,60.45
1783235100.7445216,61.050000000000004
1783235100.7545993,61.63
1783235100.764509,62.21
1783235100.7745268,62.800000000000004
1783235100.7846248,63.39
1783235100.7945266,63.93
1783235100.8045554,64.46000000000001
1783235100.814519,65.02
1783235100.824512,65.58
1783235100.834506,66.15
1783235100.8445365,66.73
1783235100.854509,67.32000000000001
1783235100.8645227,67.88
1783235100.8745058,68.41
1783235100.8846521,68.95
1783235100.894548,69.49
1783235100.9046543,69.99
1783235100.9146304,70.51
1783235100.9247928,71.07000000000001
1783235100.9346454,71.65
1783235100.9445658,72.24
1783235100.954521,72.84
1783235100.9645267,73.45
1783235100.97449,74.04
1783235100.9846501,74.64
1783235100.9946532,75.24
1783235101.004689,75.87
1783235101.0145776,76.53
1783235101.0245328,77.2
1783235101.0345886,77.87
1783235101.0447204,78.53
1783235101.0545545,79.13
1783235101.0645757,79.69
1783235101.0745728,80.26
1783235101.0845788,80.82000000000001
1783235101.0946126,81.38
1783235101.1045325,81.94
1783235101.1145482,82.51
1783235101.124648,83.03
1783235101.1403356,83.54
1783235101.14452,84.05
1783235101.1546514,84.53
1783235101.170163,85.0
1783235101.1745462,85.46000000000001
1783235101.1845903,85.91
1783235101.194522,86.38
1783235101.2048085,86.86
1783235101.2144995,87.33
1783235101.2245753,87.81
1783235101.2345736,88.27
1783235101.2446363,88.74
1783235101.2546499,89.18
1783235101.264621,89.60000000000001
1783235101.2746565,90.0
1783235101.2846322,90.38
1783235101.2946281,90.78
1783235101.3046002,91.15
1783235101.3146377,91.54
1783235101.3246217,91.91
1783235101.33465,92.3
1783235101.344648,92.66
1783235101.3546484,93.02
1783235101.3646507,93.36
1783235101.37468,93.7
1783235101.384722,94.03
1783235101.404733,94.35000000000001
1783235101.41481,94.67
1783235101.424553,94.97
1783235101.4346247,95.27
1783235101.4445605,95.55
1783235101.4545202,95.83
1783235101.4645786,96.13
1783235101.4746225,96.42
1783235101.484572,96.72
1783235101.494576,97.02
1783235101.504536,97.32000000000001
1783235101.5046172,97.62
1783235101.524549,97.89
1783235101.5345426,98.15
1783235101.544548,98.41
1783235101.5545542,98.65
1783235101.5645368,98.89
1783235101.5745034,99.17
1783235101.5845566,99.42
1783235101.5945537,99.66
1783235101.604552,99.95
1783235101.60463,100.2
1783235101.620267,100.46000000000001
1783235101.6247797,100.77
1783235101.6346636,101.04
1783235101.6446207,101.35000000000001
1783235101.6546967,101.68
1783235101.664555,102.01
1783235101.67456,102.37
1783235101.6845584,102.71000000000001
1783235101.6945055,103.09
1783235101.704559,103.46000000000001
1783235101.7145166,103.85000000000001
1783235101.7245824,104.23
1783235101.734537,104.63
1783235101.7445767,104.99000000000001
1783235101.754555,105.39
1783235101.764538,105.73
1783235101.7745562,106.11
1783235101.784524,106.45
1783235101.7945414,106.84
1783235101.804527,107.19
1783235101.8146017,107.58
1783235101.8245838,107.94
1783235101.8346522,108.33
1783235101.8445585,108.7
1783235101.854503,109.08
1783235101.8645651,109.46000000000001
1783235101.8745818,109.82000000000001
1783235101.8846533,110.19
1783235101.8947213,110.54
1783235101.9048104,110.91
1783235101.9145966,111.29
1783235101.9246223,111.7
1783235101.93465,112.13
1783235101.9445682,112.57000000000001
1783235101.9545743,113.06
1783235101.9646075,113.51
1783235101.9745648,114.0
1783235101.984556,114.51
1783235101.9946187,114.98
1783235102.0045588,115.48
1783235102.0145354,115.97
1783235102.0245483,116.43
1783235102.0345662,116.96000000000001
1783235102.0446138,117.49000000000001
1783235102.054673,118.02
1783235102.0645807,118.56
1783235102.074745,119.12
1783235102.0845733,119.62
1783235102.1001828,120.14
1783235102.1073482,120.79
1783235102.1202888,121.12
1783235102.127433,121.78
1783235102.1346424,122.18
1783235102.1447356,122.71000000000001
1783235102.1546836,123.25
1783235102.1645916,123.82000000000001
1783235102.1745949,124.36
1783235102.184563,124.88000000000001
1783235102.194661,125.41
1783235102.204533,125.94
1783235102.21456,126.42
1783235102.2245626,126.94
1783235102.2346456,127.51
1783235102.2447476,128.04
1783235102.254643,128.57
1783235102.2645538,129.14000000000001
1783235102.274514,129.65
1783235102.2846355,130.13
1783235102.294718,130.63
1783235102.3048024,131.06
1783235102.3146646,131.51
1783235102.3246455,131.98
1783235102.340302,132.41
1783235102.3473797,133.01
1783235102.3602715,133.32
1783235102.3647017,133.77
1783235102.3746662,134.18
1783235102.3904128,134.59
1783235102.3974032,135.1
1783235102.404738,135.35
1783235102.4146369,135.68
1783235102.4246697,136.02
1783235102.434549,136.32
1783235102.4445715,136.66
1783235102.4545999,136.94
1783235102.4646132,137.26
1783235102.474656,137.55
1783235102.4846337,137.83
1783235102.494572,138.12
1783235102.5045722,138.35
1783235102.5145934,138.58
1783235102.5245855,138.81
1783235102.5401735,139.02
1783235102.5473235,139.24
1783235102.5545423,139.36
1783235102.5701396,139.51
1783235102.5745764,139.70000000000002
1783235102.5846364,139.81
1783235102.5945659,139.91
1783235102.604575,140.01
1783235102.6145961,140.12
1783235102.6246204,140.16
1783235102.6346846,140.20000000000002
1783235102.6446614,140.24
1783235102.6547127,140.26
1783235102.6646242,140.3
1783235102.6747258,140.4
1783235102.6847434,140.49
1783235102.6946118,140.49
1783235102.7047102,140.43
1783235102.7145686,140.43
1783235102.7246242,140.43
1783235102.7347383,140.43
1783235102.7446702,140.43
1783235102.7601824,140.43
1783235102.7645802,140.43
1783235102.7745864,140.43
1783235102.784573,140.43
1783235102.8001547,140.42000000000002
1783235102.8045733,140.38
1783235102.8145988,140.34
1783235102.8245492,140.29
1783235102.8345628,140.26
1783235102.8445506,140.26
1783235102.854547,140.26
1783235102.8645566,140.26
1783235102.8745446,140.26
1783235102.8849478,140.26
1783235102.894646,140.26
1783235102.9047706,140.26
1783235102.9145806,140.26
1783235102.924657,140.26
1783235102.9347312,140.26
1783235102.9446495,140.26
1783235102.9545972,140.26
1783235102.9646387,140.26
1783235102.9745703,140.27
1783235102.9845436,140.27
1783235102.9945483,140.27
1783235103.004592,140.27
1783235103.0145326,140.27
1783235103.0301957,140.27
1783235103.0345926,140.27
1783235103.04463,140.27
1783235103.0545902,140.28
1783235103.0645776,140.28
1783235103.0746305,140.31
1783235103.0846314,140.37
1783235103.0947,140.38
1783235103.10471,140.38
1783235103.1146455,140.39000000000001
1783235103.1246066,140.41
1783235103.134694,140.41
1783235103.1446202,140.41
1783235103.1547334,140.42000000000002
1783235103.1645687,140.42000000000002
1783235103.174579,140.42000000000002
1783235103.1847334,140.42000000000002
1783235103.1946082,140.43
1783235103.2045581,140.43
1783235103.214561,140.43
1783235103.2245562,140.43
1783235103.234557,140.43
1783235103.2445111,140.43
1783235103.2545207,140.43
1783235103.264572,140.43
1783235103.2803235,140.43
1783235103.2846673,140.43
1783235103.2946675,140.45000000000002
1783235103.304702,140.45000000000002
1783235103.3146255,140.45000000000002
1783235103.3247855,140.45000000000002
1783235103.3346605,140.45000000000002
1783235103.3445926,140.45000000000002
1783235103.3545942,140.45000000000002
1783235103.3646314,140.46
1783235103.3745792,140.46
1783235103.3847098,140.46
1783235103.394671,140.46
1783235103.4048178,140.46
1783235103.414701,140.46
1783235103.4246206,140.46
1783235103.4401956,140.46
1783235103.4501798,140.46
1783235103.454609,140.46
1783235103.4645627,140.46
1783235103.474567,140.46
1783235103.4901543,140.46
1783235103.4945695,140.46
1783235103.5046413,140.46
1783235103.514838,140.46
1783235103.5246,140.47
1783235103.5345879,140.47
1783235103.5445862,140.47
1783235103.5546255,140.47
1783235103.5645874,140.47
1783235103.5745609,140.47
1783235103.5845675,140.47
1783235103.5946147,140.47
1783235103.604554,140.47
1783235103.6146188,140.47
1783235103.6245635,140.48
1783235103.6349185,140.48
1783235103.6447084,140.48
1783235103.6548078,140.48
1783235103.6646304,140.48
1783235103.6746302,140.48
1783235103.6845849,140.48
1783235103.6946175,140.48
1783235103.704648,140.48
1783235103.7147276,140.48
1783235103.7247593,140.48
1783235103.734766,140.48
1783235103.744565,140.48
1783235103.7545505,140.48
1783235103.7646346,140.48
1783235103.7746804,140.48
1783235103.7846303,140.48
1783235103.794631,140.48
1783235103.8046114,140.48
1783235103.8145907,140.48
1783235103.8246355,140.48
1783235103.8345985,140.48
1783235103.8446054,140.48
1783235103.854596,140.48
1783235103.8646052,140.48
1783235103.874605,140.48
1783235103.884723,140.49
1783235103.894646,140.49
1783235103.9105875,140.49
1783235103.9146466,140.49
1783235103.9246292,140.49
1783235103.9347022,140.49
1783235103.9502337,140.49
1783235103.9546945,140.5
1783235103.9646766,140.5
1783235103.9746552,140.5
1783235103.9846342,140.5
1783235103.9946477,140.5
1783235104.0046132,140.5
1783235104.0146437,140.5
1783235104.0245621,140.51
1783235104.034602,140.51
1783235104.04457,140.52
1783235104.0546057,140.52
1783235104.0645955,140.54
1783235104.0745964,140.58
1783235104.0846186,140.67000000000002
1783235104.0946631,140.83
1783235104.1046023,141.09
1783235104.1145754,141.43
1783235104.124591,141.79
1783235104.134702,142.24
1783235104.1446612,142.76
1783235104.154894,143.32
1783235104.1702275,143.91
1783235104.1745942,144.54
1783235104.184651,145.20000000000002
1783235104.1948667,145.84
1783235104.2046504,146.45000000000002
1783235104.2146225,147.07
1783235104.2246983,147.73
1783235104.234604,148.42000000000002
1783235104.244689,149.13
1783235104.2546208,149.82
1783235104.2647302,150.48
1783235104.2745886,151.05
1783235104.2846036,151.62
1783235104.2946413,152.20000000000002
1783235104.3046615,152.8
1783235104.3146117,153.37
1783235104.3247514,153.91
1783235104.3346627,154.47
1783235104.344684,155.03
1783235104.354944,155.51
1783235104.3647926,156.02
1783235104.374658,156.51
1783235104.384825,156.92000000000002
1783235104.394658,157.38
1783235104.404807,157.79
1783235104.4146407,158.23
1783235104.4301047,158.66
1783235104.440253,159.07
1783235104.4446516,159.49
1783235104.4546995,159.86
1783235104.4645798,160.23
1783235104.4746046,160.57
1783235104.4845655,160.88
1783235104.4945834,161.23
1783235104.5046103,161.49
1783235104.5146787,161.8
1783235104.5247095,162.08
1783235104.5347025,162.34
1783235104.5447009,162.65
1783235104.5546837,162.89000000000001
1783235104.5647006,163.19
1783235104.574875,163.48
1783235104.5846148,163.72
1783235104.5946534,164.02
1783235104.6045356,164.33
1783235104.6146255,164.58
1783235104.6246617,164.92000000000002
1783235104.644763,165.20000000000002
1783235104.6547694,165.52
1783235104.6646457,165.86
1783235104.6746728,166.17000000000002
1783235104.6846254,166.54
1783235104.6847095,166.86
1783235104.6946778,167.26
1783235104.7046938,167.62
1783235104.7148209,168.06
1783235104.7247608,168.48
1783235104.744784,168.95000000000002
1783235104.7547982,169.43
1783235104.7647989,169.87
1783235104.7747796,170.38
1783235104.7847703,170.81
1783235104.7946978,171.27
1783235104.804623,171.68
1783235104.8146782,172.09
1783235104.8247292,172.53
1783235104.8346415,172.91
1783235104.8446276,173.38
1783235104.8546844,173.77
1783235104.864656,174.23
1783235104.8746152,174.59
1783235104.884882,174.99
1783235104.8947396,175.3
1783235104.9048197,175.68
1783235104.9146907,175.95000000000002
1783235104.9247186,176.23
1783235104.9347,176.52
1783235104.944691,176.73
1783235104.954659,176.96
1783235104.9648871,177.23
1783235104.9747605,177.4
1783235104.9847975,177.6
1783235104.9947147,177.81
1783235105.0047574,178.04
1783235105.0147388,178.22
1783235105.0246894,178.44
1783235105.034668,178.69
1783235105.0447066,178.92000000000002
1783235105.054645,179.13
1783235105.0547223,179.4
1783235105.0647037,179.68
1783235105.074642,179.92000000000002
1783235105.0846856,180.20000000000002
1783235105.0946102,180.5
1783235105.1046581,180.77
1783235105.114631,181.1
1783235105.1246433,181.38
1783235105.1348414,181.68
1783235105.1447718,182.01
1783235105.154866,182.27
1783235105.1647508,182.61
1783235105.1747162,182.89000000000001
1783235105.1847296,183.19
1783235105.1946607,183.53
1783235105.2046475,183.81
1783235105.2148247,184.17000000000002
1783235105.2247365,184.47
1783235105.2347157,184.82
1783235105.2447176,185.18
1783235105.2546399,185.48
1783235105.2647004,185.84
1783235105.2746472,186.13
1783235105.2846236,186.47
1783235105.2946422,186.76
1783235105.3046255,187.06
1783235105.3146713,187.39000000000001
1783235105.3246472,187.66
1783235105.3346434,187.99
1783235105.3447895,188.28
1783235105.3602235,188.58
1783235105.3647988,188.93
1783235105.374748,189.21
1783235105.384969,189.58
1783235105.3948247,189.88
1783235105.404759,190.20000000000002
1783235105.4146502,190.54
1783235105.4246302,190.84
1783235105.4347887,191.21
1783235105.4446125,191.49
1783235105.4545798,191.81
1783235105.4646823,192.15
1783235105.4746842,192.43
1783235105.484656,192.79
1783235105.4945927,193.1
1783235105.5048604,193.52
1783235105.5147464,193.9
1783235105.5247343,194.38
1783235105.5347693,194.82
1783235105.5447276,195.33
1783235105.5547209,195.86
1783235105.5647333,196.35
1783235105.5747566,196.88
1783235105.584744,197.42000000000002
1783235105.6002648,197.9
1783235105.607427,198.51
1783235105.620317,198.91
1783235105.6273696,199.48000000000002
1783235105.6348536,199.8
1783235105.6447763,200.18
1783235105.654783,200.46
1783235105.6647046,200.62
1783235105.6745958,200.84
1783235105.684572,201.04
1783235105.694648,201.09
1783235105.7046347,201.06
1783235105.7146227,200.96
1783235105.724633,200.93
1783235105.7347057,200.97
1783235105.744675,200.97
1783235105.754667,200.96
1783235105.764646,200.96
1783235105.7746558,200.96
1783235105.7846603,200.96
1783235105.7946708,200.96
1783235105.804647,200.96
1783235105.8146377,200.96
1783235105.8246992,200.96
1783235105.8346536,200.96
1783235105.8501816,200.96
1783235105.8572721,200.96
1783235105.864836,200.96
1783235105.874682,200.96
1783235105.8847861,200.96
1783235105.8947256,200.96
1783235105.9047618,200.96
1783235105.9145985,200.96
1783235105.9246082,200.96
1783235105.934616,200.96
1783235105.9446702,200.96
1783235105.9546337,200.96
1783235105.9646485,200.96
1783235105.974596,200.96
1783235105.9846613,200.96
1783235105.9948668,200.96
1783235106.004769,200.96
1783235106.0148063,200.96
1783235106.0246756,200.96
1783235106.0346172,200.96
1783235106.0446846,200.96
1783235106.0601873,200.96
1783235106.067349,200.96
1783235106.0746908,200.96
1783235106.0850077,200.96
1783235106.094666,200.96
1783235106.104754,200.96
1783235106.1147254,200.96
1783235106.1246188,200.96
1783235106.1349664,200.96
1783235106.1447716,200.96
1783235106.1548576,200.96
1783235106.164601,200.96
1783235106.1745324,200.96
1783235106.184689,200.96
1783235106.1945415,200.96
1783235106.2046244,200.96
1783235106.2146552,200.96
1783235106.2246249,200.96
1783235106.234649,200.96
1783235106.2446215,200.96
1783235106.2547164,200.96
1783235106.264683,200.96
1783235106.2801287,200.96
1783235106.287307,200.96
1783235106.300302,200.96
1783235106.3082607,200.96
1783235106.315232,200.96
1783235106.3246038,200.96
1783235106.3345644,200.96
1783235106.3446913,200.96
1783235106.3546407,200.96
1783235106.3646836,200.96
1783235106.3746367,200.96
1783235106.3849666,200.96
1783235106.3947072,200.96
1783235106.4048004,200.96
1783235106.4147432,200.96
1783235106.424622,200.96
1783235106.4346116,200.96
1783235106.4446716,200.96
1783235106.4546783,200.97
1783235106.4647074,200.99
1783235106.4746945,201.06
1783235106.484703,201.14000000000001
1783235106.4947248,201.16
1783235106.510179,201.17000000000002
1783235106.5183957,201.18
1783235106.5264153,201.18
1783235106.534788,201.19
1783235106.5447419,201.19
1783235106.5547566,201.19
1783235106.5647163,201.19
1783235106.5747192,201.19
1783235106.5847101,201.19
1783235106.5946848,201.20000000000002
1783235106.604683,201.20000000000002
1783235106.614711,201.21
1783235106.6246517,201.21
1783235106.6346657,201.21
1783235106.6446102,201.21
1783235106.6549022,201.21
1783235106.6646104,201.21
1783235106.6746032,201.21
1783235106.6845646,201.21
1783235106.6947513,201.21
1783235106.7046626,201.21
1783235106.7146711,201.21
1783235106.7246897,201.21
1783235106.7348108,201.21
1783235106.7447085,201.21
1783235106.7601557,201.21
1783235106.7673607,201.21
1783235106.7746875,201.21
1783235106.784735,201.21
1783235106.7947102,201.22
1783235106.8047094,201.22
1783235106.8146782,201.22
1783235106.8246818,201.22
1783235106.834697,201.22
1783235106.8446865,201.22
1783235106.8546448,201.22
1783235106.864655,201.22
1783235106.8746824,201.23000000000002
1783235106.8848581,201.23000000000002
1783235106.8947763,201.24
1783235106.9048705,201.24
1783235106.9147372,201.24
1783235106.9246507,201.24
1783235106.9346364,201.24
1783235106.9446244,201.24
1783235106.9545803,201.24
1783235106.9646494,201.24
1783235106.9801855,201.24
1783235106.9873807,201.25
1783235107.0001984,201.27
1783235107.0074923,201.29
1783235107.014753,201.31
1783235107.0247273,201.38
1783235107.034712,201.49
1783235107.0446615,201.70000000000002
1783235107.0546813,201.97
1783235107.0647688,202.25
1783235107.0746949,202.6
1783235107.0846915,202.99
1783235107.094769,203.42000000000002
1783235107.104745,203.86
1783235107.1147346,204.38
1783235107.1246445,204.88
1783235107.1348586,205.33
1783235107.1448054,205.75
1783235107.1549094,206.07
1783235107.1647224,206.45000000000002
1783235107.1746802,206.64000000000001
1783235107.1846573,206.76
1783235107.1946588,206.89000000000001
1783235107.2046607,206.97
1783235107.2146645,207.07
1783235107.2246778,207.13
1783235107.234796,207.11
1783235107.2446544,207.09
1783235107.2547147,207.09
1783235107.2646692,207.09
1783235107.2746484,207.09
1783235107.2846437,207.09
1783235107.2947807,207.09
1783235107.3047493,207.09
1783235107.3148124,207.09
1783235107.3247452,207.09
1783235107.3347712,207.09
1783235107.3447578,207.09
1783235107.3546915,207.09
1783235107.3651817,207.09
1783235107.3747907,207.09
1783235107.3848553,207.09
1783235107.3946962,207.09
1783235107.4048548,207.09
1783235107.4147918,207.09
1783235107.4247508,207.09
1783235107.4347394,207.09
1783235107.4447732,207.09
1783235107.4546645,207.09
1783235107.4701786,207.09
1783235107.4773545,207.09
1783235107.4846735,207.09
1783235107.4948747,207.09
1783235107.504791,207.09
1783235107.5147603,207.09
1783235107.5248375,207.09
1783235107.534782,207.09
1783235107.5448503,207.09
1783235107.5548077,207.09
1783235107.564885,207.09
1783235107.5747652,207.09
1783235107.5847437,207.09
1783235107.5947602,207.09
1783235107.6047556,207.09
1783235107.6147318,207.09
1783235107.624714,207.09
1783235107.6350503,207.09
1783235107.6447253,207.09
1783235107.6548588,207.09
1783235107.664815,207.09
1783235107.6746879,207.09
1783235107.6901572,207.09
1783235107.6972861,207.09
1783235107.7046742,207.09
1783235107.7148485,207.09
1783235107.724828,207.09
1783235107.7348518,207.09
1783235107.7448049,207.09
1783235107.7547824,207.09
1783235107.7648056,207.09
1783235107.774829,207.09
1783235107.7849405,207.09
